Epoch,Iteration,nu,p,r,beta,eta,tau,error
0,32,0.18098907865351066,0.037954383761336793,0.05259204793185927,0.7429981733916793,0.0301386095979251,0.09901547688583379,3.8990704451079914
0,5,0.1349924631882459,0.04228190332863014,0.013533255520800595,0.5835694448265712,0.051252061995328405,0.09127243242168334,3.9361890511172577
0,26,0.9471913312096149,0.029719460308662383,0.03470542597089662,0.8323115117033013,0.04848913153458853,0.04358790087280795,4.0792313957587565
10,50,0,0.06,0.021997850829676025,0.4,0,0.1,4.220683549825757
0,8,1.954234032041859,0.0044433299177209845,0.09833384081843542,0.5511234208242968,0.03387750409019646,0.056345508527592764,4.3021796032308215
28,68,2,0.025623923331952424,0.01,0.4,0.1,0.1,4.480207441790174
37,77,0,0.047326620402373946,0.01,0.4,0.1,0,4.665491480363828
0,23,1.2772307916078716,0.0026226267652469685,0.06658769100764766,0.8362509178137407,0.05896747074555606,0.06373843852896244,4.996485637697094
0,27,1.621178268454969,0.007650506488315296,0.07924467696651119,0.5125233464641497,0.07996887156798038,0.05443624506006017,5.086637397743325
13,53,0,0.06,0.05533839332175306,0.4,0.1,0.1,5.145046647887517
0,38,0.005723549227695912,0.014012085202999878,0.031174576403631367,0.41602462949580515,0.07296782902616543,0.07953756003873423,5.153886049913358
9,49,0,0.06,0.0637098412519043,1,0,0.1,5.497250032748921
21,61,1.1479942646874624,0.01372410979296642,0.01,0.4,0.1,0.1,5.6220285281016364
0,25,0.7527644127607346,0.04334333232100471,0.024546584983472716,0.7645942352793644,0.012115703359595501,0.07466590158001055,6.07727364291866
18,58,2,0.0065062971689937256,0.1,0.4,0.1,0.07412500020684658,6.333600209901274
0,15,1.0387361770961434,0.025371051947918024,0.039526260605081916,0.9958987871091812,0.0064072972931899135,0.06837366045103409,7.04983468408724
0,28,0.8142686472390779,0.0016807276972162072,0.06346810079721037,0.542063059923239,0.09327681603259408,0.08243190039705951,7.165370134720289
31,71,0.6037012960475534,0.004651150485472624,0.05935436557022202,0.4,0.1,0.1,7.205260565755934
7,47,2,0.06,0.1,1,0,0.1,7.745338284661641
16,56,0,0.01443103836498599,0.1,0.4,0,0.02200300449287294,9.25339697498497
15,55,0,0.021356249210873958,0.1,0.4,0.03697325356924175,0,9.348053923496801
0,13,0.3439872746123001,0.0560779811562621,0.0875092029175139,0.8013825780816841,0.09070648936263752,0.022037349370657468,12.109255339837118
0,30,1.8318983645527624,0.03329281313061365,0.02774933558510384,0.7185719506279565,0.012843009696807711,0.045178044974454684,12.151558496904697
0,7,1.6685279816621914,0.031647170690889466,0.08617566139920382,0.9103625950054266,0.06416053065739107,0.028442956627113748,12.690144810394717
22,62,1.9999999999999998,0.06,0.01,1,0.1,0.1,12.805977518919907
0,20,1.4480946537107229,0.047433195311721646,0.07516468133631861,0.4964226427732501,0.0226579652359942,0.036890157628804446,14.193965543816564
20,60,0,0.04214964608300365,0.1,1,0.1,0.00706968356195816,19.75763813511049
0,21,0.21358016273006797,0.026914489905384833,0.015708978144335563,0.8978029999125283,0.039826246247976094,0.013909288065042347,20.78290080401107
17,57,2,0.06,0.07120286706979888,1,0,0.07155606454593437,21.00543968978983
8,48,0,0.06,0.01,1,0.1,0,23.771191562647015
4,44,2,0.06,0.1,0.4,0.05147532197004491,0,28.515277163501533
